Movie,count,guest_ids,guest_names,movie_id
Alfie Darling,1,[13637],['Joan Collins'],155324
The American Way,1,[6451],['Michael J. Pollard'],155665
Andy Hardy Comes Home,1,[1468833],['Phyllis Douglas'],155752
"High Noon, Part II: The Return of Will Kane",1,[15993],['Michael Pataki'],111868
Black Beauty,1,[16014],['Diana Muldaur'],156113
The Key to Rebecca,1,[15956],['David Soul'],156527
Red Garters,1,[16055],['Richard Hale'],156566
Passport to Treason,1,[15765],['John Colicos'],157102
Man in the Middle,1,[16096],['France Nuyen'],111752
The Messenger,1,[9811],['Fred Williamson'],157545
Sideshow,1,[24826],['John Abbott'],111740
Life Begins,1,[8496],['Paul Fix'],157807
Hemingway's Adventures of a Young Man,1,[1793],['Ricardo Montalban'],111683
"Rally 'Round the Flag, Boys!",1,[13637],['Joan Collins'],111678
The Clandestine Marriage,1,[13637],['Joan Collins'],158751
A Majority of One,1,[127646],['Madlyn Rhue'],158800
Ozzie,1,[13637],['Joan Collins'],159201
Riding Shotgun,1,[15949],['Vic Perrin'],154093
Star in the Dust,1,[8496],['Paul Fix'],111942
Small Town Girl,1,[15699],['William Campbell'],111625
Kona Coast,1,[16101],['Steve Ihnat'],111999
The Last Posse,1,[16017],['Skip Homeier'],113225
"Happy Mother's Day, Love George",1,[16090],['Kathie Browne'],113132
Captain Fury,1,[129676],['John Warburton'],151935
Winning Your Wings,1,[15978],['Charles Drake'],152237
Synanon,1,[15950],['BarBara Luna'],113103
Count Five and Die,1,[30551],['Jeffrey Hunter'],113073
The Passover Plot,1,[15626],"['Robert Walker, Jr.']",152256
"The Girl, the Gold Watch & Everything",1,[15753],['Jill Ireland'],152423
Tabloid,1,[15956],['David Soul'],152879
Jivaro,1,[4076],['Morgan Farley'],112886
The Wishing Well,1,[9805],['Sally Kellerman'],112806
Outlaw Blues,1,[15693],['John Crawford'],112731
His Brother's Wife,1,[101742],['Leonard Mudie'],152988
"La vita, a volte, è molto dura, vero Provvidenza?",1,[16071],['Gregg Palmer'],112563
The Wayward Bus,1,[13637],['Joan Collins'],152992
Woman in the Dark,1,[7074],['Peter Brocco'],153193
Lo ammazzò come un cane... ma lui rideva ancora,1,[1007561],['Michael Forest'],153391
Cattle King,1,[8499],['William Windom'],112220
The Big Land,1,[16004],['Anthony Caruso'],153997
Roar of the Dragon,1,[7074],['Peter Brocco'],159216
The Racing Strain,1,[8496],['Paul Fix'],159423
Come Next Spring,1,[119245],['Sherry Jackson'],151219
Love Scenes,1,[15973],['Julie Newmar'],165629
Rafferty and the Gold Dust Twins,1,[9805],['Sally Kellerman'],111149
Secret Agent X-9,1,[16103],['Keye Luke'],165770
When Tomorrow Comes,1,[117771],['John Harmon'],165917
Springfield Rifle,1,[16016],['David Brian'],111043
The Shocking Miss Pilgrim,1,[9596],['Jeff Corey'],111042
Sally and Saint Anne,1,[16071],['Gregg Palmer'],111028
The Purple Mask,1,[14508],['John Hoyt'],110742
Interlude,1,[15953],['Keith Andes'],165935
Very Mean Men,1,[16119],['Charles Napier'],166283
Her First Romance,1,[1209],['Elinor Donahue'],166326
Mystery Woman: In the Shadows,1,[1213153],['Malachi Throne'],166442
Dick Tracy's G-Men,1,[12431],['Carey Loftin'],110699
Border Shootout,1,[1007561],['Michael Forest'],166553
The Incredible Hulk - Death in the Family,1,[9600],['Ted Cassidy'],166890
Romance of a Horsethief,1,[15744],['David Opatoshu'],167286
Hatchet III,1,[5695],['Sid Haig'],167575
The Big Cat,1,[16017],['Skip Homeier'],167788
The Love-Ins,1,[90520],['Susan Oliver'],167953
Bag of Bones,1,[15992],['William Schallert'],168210
Foxtrap,1,[9811],['Fred Williamson'],165641
It Shouldn't Happen To A Dog,1,[13786],['Whit Bissell'],165165
Destination Space,1,[19107],['Harry Townes'],111572
Column South,1,[16071],['Gregg Palmer'],164561
Open House,1,[9805],['Sally Kellerman'],159695
The Adventures of Super Pup,1,[102426],['Billy Curtis'],160702
Detective Malone,1,[9811],['Fred Williamson'],111507
Some Kind of a Nut,1,[7074],['Peter Brocco'],161076
High School Big Shot,1,[1947],['Stanley Adams'],161088
Secrets of the French Police,1,[129676],['John Warburton'],161168
I Was Framed,1,[117771],['John Harmon'],122200
Mission to Moscow,1,[24826],['John Abbott'],161512
The Lawyer,1,[16014],['Diana Muldaur'],161565
Wonder Woman,1,[1793],['Ricardo Montalban'],161620
Hell Raiders,1,[10161],['Richard Webb'],111446
The Night God Screamed,1,[16052],['Jack Donner'],161692
Platinum High School,1,[3339],['Elisha Cook Jr.'],161783
The Girl from Monterrey,1,[16004],['Anthony Caruso'],161992
Sunday in the Country,1,[6451],['Michael J. Pollard'],163549
R.P.M.,1,[246],['Gary Lockwood'],163683
Let George Do It!,1,[10925],['Torin Thatcher'],164142
Showdown at Eagle Gap,1,[16017],['Skip Homeier'],164263
Harvey,1,[15992],['William Schallert'],164278
Dead of Night: A Darkness at Blaisedon,1,[16047],['Marj Dusay'],151725
Tenth Avenue Angel,1,[1209],['Elinor Donahue'],151211
The Sisters,1,[129676],['John Warburton'],140995
The Day the Earth Moved,1,[8499],['William Windom'],142999
Turn the Key Softly,1,[13637],['Joan Collins'],143128
The Killings at Outpost Zeta,1,[153675],['Paul Comi'],143777
Lost Planet Airmen,1,[12431],['Carey Loftin'],115623
Mutts About Racing,1,[15949],['Vic Perrin'],144241
Satan Never Sleeps,1,[16096],['France Nuyen'],144326
Blue Denim,1,[15992],['William Schallert'],115549
The Black Whip,1,[1214910],['Howard Culver'],144548
Suppose They Gave a War and Nobody Came?,1,[5247],['John Fiedler'],144910
Gun Glory,1,[14732],['James Gregory'],145691
The Crimebusters,1,[16126],['Phillip Pine'],115406
"Goodbye, My Fancy",1,[4076],['Morgan Farley'],115111
The Flame Barrier,1,[1214908],['Robert Brown'],115037
The First Texan,1,[135066],['Abraham Sofaer'],145878
Disturbed,1,[15661],['Clint Howard'],145951
Incident at Phantom Hill,1,[8496],['Paul Fix'],145966
A Perilous Journey,1,[16016],['David Brian'],146004
The Petty Girl,1,[2782],['Ian Wolfe'],146148
Hambone and Hillie,1,[15626],"['Robert Walker, Jr.']",146455
The Mark of Zorro,1,[1793],['Ricardo Montalban'],114721
Cleopatra: The Film That Changed Hollywood,1,[13637],['Joan Collins'],143044
Three for the Road,1,[9805],['Sally Kellerman'],116064
Con la rabbia agli occhi,1,[16021],['Barbara Bouchet'],114609
The Midnight Man,1,[13869],['Morgan Woodward'],116138
They Got Me Covered,1,[24826],['John Abbott'],141324
Hudson's Bay,1,[2782],['Ian Wolfe'],141651
Insurance Investigator,1,[16126],['Phillip Pine'],116765
Gunfight in Abilene,1,[161663],['Emily Banks'],141666
London Blackout Murders,1,[24826],['John Abbott'],141956
Quarterback Princess,1,[15746],['Barbara Babcock'],142216
Jeanne Eagels,1,[15978],['Charles Drake'],142254
Who Is the Black Dahlia?,1,[5247],['John Fiedler'],116645
Wonder Women,1,[5695],['Sid Haig'],116445
Revolution! The Making of 'Bonnie and Clyde',1,[6451],['Michael J. Pollard'],142461
The Underwater City,1,[16090],['Kathie Browne'],116405
Tales of William Wallace,1,[8747],['Stephen McEveety'],142466
The George Raft Story,1,[291],['Frank Gorshin'],142924
Why Me?,1,[6451],['Michael J. Pollard'],142946
Let No Man Write My Epitaph,1,[1793],['Ricardo Montalban'],116385
Grace Kelly,1,[15992],['William Schallert'],142971
Missile Monsters,1,[14256],['Dick Crockett'],116328
Port Sinister,1,[15992],['William Schallert'],116189
Operation Bikini,1,[15975],['Michael Dante'],142986
Le avventure e gli amori di Scaramouche,1,[1007561],['Michael Forest'],114644
Long Road Home,1,[16074],['Michael Ansara'],114533
The Last Rebel,1,[1007561],['Michael Forest'],151186
Hollywood Hot Tubs 2: Educating Crystal,1,[15993],['Michael Pataki'],149107
Seven Cities Of Gold,1,[30551],['Jeffrey Hunter'],149116
Harper Valley P.T.A.,1,[5247],['John Fiedler'],113777
The White Squaw,1,[16016],['David Brian'],149584
Up in Arms,1,[3339],['Elisha Cook Jr.'],113757
The Rabbit Trap,1,[16016],['David Brian'],149585
The Only Way Home,1,[15999],['Steve Sandor'],149621
Emergency Landing,1,[102426],['Billy Curtis'],113744
The Mystery of Mr. X,1,[101742],['Leonard Mudie'],149642
La spina dorsale del diavolo,1,[1793],['Ricardo Montalban'],149690
Murder in the Blue Room,1,[2782],['Ian Wolfe'],149777
The Young Guns,1,[12295],['Perry Lopez'],113695
Down 'n Dirty,1,[9811],['Fred Williamson'],113595
The Moon Is Down,1,[2782],['Ian Wolfe'],113534
Dear Dead Delilah,1,[16074],['Michael Ansara'],113382
Hondo and the Apaches,1,[16090],['Kathie Browne'],150486
Star in the Night,1,[16004],['Anthony Caruso'],150604
The Daughters of Joshua Cabe,1,[161405],['Ron Soble'],150807
Homicide for Three,1,[102426],['Billy Curtis'],150899
The Silent Force,1,[16060],['Brian Tochi'],151007
Seven Angry Men,1,[30551],['Jeffrey Hunter'],149114
The Time Machine,1,[13786],['Whit Bissell'],148948
Bus Riley's Back In Town,1,[15655],['Kim Darby'],146916
His Majesty O'Keefe,1,[135066],['Abraham Sofaer'],113785
Tunnel Vision,1,[15992],['William Schallert'],114255
돌아오지 않는 해병,1,[1116836],['Lloyd Kino'],146949
The Choppers,1,[16066],['Rex Holman'],114214
Oklahoma Crude,1,[1016007],['Bob Herron'],147106
The Fantasy Film Worlds of George Pal,1,[1745],['Gene Roddenberry'],147234
Quest for Love,1,[13637],['Joan Collins'],114201
The Fifth Missile,1,[15956],['David Soul'],147456
There Must Be a Pony,1,[8499],['William Windom'],147694
Me and the Colonel,1,[15942],['Celia Lovsky'],114060
Lady Godiva of Coventry,1,[10925],['Torin Thatcher'],113939
There Was a Little Boy,1,[16070],['Bill Zuckert'],113890
You Never Can Tell,1,[15978],['Charles Drake'],113845
Curse of the Undead,1,[14508],['John Hoyt'],147941
Variety Girl,1,[10161],['Richard Webb'],113832
The Decision of Christopher Blake,1,[14508],['John Hoyt'],148304
Committed,1,[8499],['William Windom'],148451
The Incredible Journey of Doctor Meg Laurel,1,[246],['Gary Lockwood'],148655
Forever Female,1,[15949],['Vic Perrin'],148766
The Legend of Tom Dooley,1,[2652],['Ken Lynch'],148855
Hex,1,[15626],"['Robert Walker, Jr.']",161324
2001: A Space Odyssey,1,[246],['Gary Lockwood'],62
Beauty and the Beast,1,[153336],['Meg Wyllie'],211603
Bush Shrink,1,[16119],['Charles Napier'],354735
Solo: A Star Wars Story,1,[15661],['Clint Howard'],348350
Summer Girl,1,[15655],['Kim Darby'],348423
Born to Be Sold,1,[127601],['Lloyd Haynes'],348511
Molly Moon and the Incredible Book of Hypnotism,1,[13637],['Joan Collins'],350505
Crema cioccolato e pa...prika,1,[16021],['Barbara Bouchet'],350565
The Platinum Triangle,1,[15999],['Steve Sandor'],351038
Secret of Outlaw Flats,1,[15693],['John Crawford'],352241
Doctors' Private Lives,1,[1209],['Elinor Donahue'],352973
Roddenberry's Trek,1,[1745],['Gene Roddenberry'],353848
Love Is a Four Letter Word,1,[16131],['Mariette Hartley'],354638
Ripper Man,1,[16119],['Charles Napier'],354669
The Crooked Road,1,[8496],['Paul Fix'],355232
Trespasses,1,[39770],['Adam Roarke'],347588
Girl from God's Country,1,[2021],['Jane Wyatt'],355573
Hurricane Smith,1,[2021],['Jane Wyatt'],355968
Gangs Of The City,1,[8496],['Paul Fix'],356135
The Steel Fist,1,[1214919],['Gil Perkins'],356176
Pals of the Golden West,1,[16004],['Anthony Caruso'],357027
Natchez Trace,1,[15699],['William Campbell'],357100
Lo stato d'assedio,1,[13637],['Joan Collins'],357315
The Capture of Grizzly Adams,1,[15655],['Kim Darby'],357678
A Winnie the Pooh Thanksgiving,1,[5247],['John Fiedler'],357684
To the Victor,1,[16004],['Anthony Caruso'],357715
The Silent Feminists: America's First Women Directors,1,[2021],['Jane Wyatt'],357918
Range Land,1,[82510],['Michael Dugan'],348080
Prince Jack,1,[8499],['William Windom'],347585
You've Got To Be Smart,1,[15707],['Roger Perry'],338060
Northwest Territory,1,[15693],['John Crawford'],343093
The Hell with Heroes,1,[16028],['William Marshall'],339678
Time Out Of Mind,1,[24826],['John Abbott'],340092
Heritage of the Desert,1,[8496],['Paul Fix'],340713
News Is Made at Night,1,[8496],['Paul Fix'],340899
Mutiny on the Blackhawk,1,[8496],['Paul Fix'],340996
Guilty of Treason,1,[15772],['Richard Derr'],341158
Boo Boo Runs Wild,1,[15993],['Michael Pataki'],342010
Lincoln in the White House,1,[2782],['Ian Wolfe'],342152
Money to Burn,1,[16126],['Phillip Pine'],342371
Calling Paul Temple,1,[135066],['Abraham Sofaer'],342576
Don't Lie,1,[102426],['Billy Curtis'],343034
The Cat,1,[15707],['Roger Perry'],343791
Chaos on the Bridge,1,[16014],['Diana Muldaur'],347497
Operation Manhunt,1,[19107],['Harry Townes'],343860
Mug Town,1,[8496],['Paul Fix'],343931
San Antone,1,[16055],['Richard Hale'],344585
Lady Godiva Rides Again,1,[13637],['Joan Collins'],344922
Unity,1,[152660],['Arlene Martel'],345323
The Wild Westerners,1,[69763],['Nancy Kovack'],345386
Desert Pursuit,1,[16004],['Anthony Caruso'],345774
Walk Tall,1,[161405],['Ron Soble'],345784
The True Story of Lynn Stuart,1,[16125],['Barry Atwater'],346932
Call Me Mister,1,[30551],['Jeffrey Hunter'],346993
Perdida,1,[1793],['Ricardo Montalban'],347037
Under Siege,1,[15744],['David Opatoshu'],358075
A Death in California,1,[16086],['Liam Sullivan'],358086
Missing Children: A Mother's Story,1,[2021],['Jane Wyatt'],358160
Tokyo Rose,1,[16103],['Keye Luke'],371672
Lawman Without a Gun,1,[15693],['John Crawford'],368041
The Deadly Triangle,1,[16014],['Diana Muldaur'],368169
To find my son,1,[121041],['Julie Cobb'],368501
Portrait of an Escort,1,[41719],['Biff Elliot'],368508
The Yellow Canary,1,[9596],['Jeff Corey'],369132
Bonanza: The Next Generation,1,[161255],['Barbara Anderson'],369423
Law of the Land,1,[15968],['Glenn Corbett'],369474
"Old Mother Riley, MP",1,[10925],['Torin Thatcher'],370158
Kung Fu,1,[16103],['Keye Luke'],370843
The Trap on Cougar Mountain,1,[15644],['Karen Steele'],371222
Gangs of Chicago,1,[117771],['John Harmon'],371396
Absolutely Fabulous: The Movie,1,[13637],['Joan Collins'],372411
Uncommon Valor,1,[121041],['Julie Cobb'],358165
Atomic Eden,1,[9811],['Fred Williamson'],372593
Cypress Edge,1,[16119],['Charles Napier'],372931
Night Chase,1,[3339],['Elisha Cook Jr.'],373514
Marriage: Year One,1,[8499],['William Windom'],374562
Ta mère !,1,[124010],['Sarah Marshall'],374908
Born Again,1,[16097],['Jay Robinson'],374942
The Quest,1,[13869],['Morgan Woodward'],375207
Body Talk,1,[98241],['Angelique Pettyjohn'],375426
Goddess of Love,1,[5695],['Sid Haig'],375554
A Man From Wyoming,1,[4076],['Morgan Farley'],376220
Bowie 2001 A Space Oddity,1,[246],['Gary Lockwood'],377578
The Face of Fear,1,[1793],['Ricardo Montalban'],367733
Ten Days in Paris,1,[24826],['John Abbott'],367563
The Limit,1,[9600],['Ted Cassidy'],365928
Sunny in the Dark,1,[16108],['Lee Meriwether'],365375
Longarm,1,[1213153],['Malachi Throne'],358411
Outlaw's Daughter,1,[3339],['Elisha Cook Jr.'],358623
A Missouri Outlaw,1,[8496],['Paul Fix'],358673
Through the Magic Pyramid,1,[14069],['Vic Tayback'],358811
Father Damien: The Leper Priest,1,[16031],['Logan Ramsey'],358833
The Last Convertible,1,[15655],['Kim Darby'],358884
North to the Klondike,1,[16103],['Keye Luke'],359009
Lady of the House,1,[1436],['Melvin Belli'],359081
The Word,1,[16014],['Diana Muldaur'],359082
13 Fighting Men,1,[16066],['Rex Holman'],359195
The Storyteller,1,[13259],['James Daly'],359215
The Scarecrow,1,[3339],['Elisha Cook Jr.'],359353
"Goodbye, Raggedy Ann",1,[15765],['John Colicos'],359362
Peter Lundy and the Medicine Hat Stallion,1,[100418],['Ned Romero'],360045
"A Sensitive, Passionate Man",1,[16033],['Rhodes Reason'],360049
Harold Robbins' 79 Park Avenue,1,[127601],['Lloyd Haynes'],360050
Prescription: Murder,1,[8499],['William Windom'],360626
Tajna manastirske rakije,1,[9596],['Jeff Corey'],360839
There Goes The Bride,1,[165373],['Michael Witney'],361015
The Woman's Angle,1,[13637],['Joan Collins'],362170
Karma,1,[135066],['Abraham Sofaer'],362249
Do You Take This Stranger?,1,[90520],['Susan Oliver'],363221
The Funhouse Massacre,1,[15661],['Clint Howard'],363889
La Fuga,1,[1793],['Ricardo Montalban'],338864
The Playground,1,[1611570],['Rees Vaughn'],338015
Abruptio,1,[5695],['Sid Haig'],378160
"Roll of Thunder, Hear my Cry",1,[15375],['Janet MacLachlan'],302710
Lydia Bailey,1,[16028],['William Marshall'],297594
Two Thoroughbreds,1,[8496],['Paul Fix'],297749
International Airport,1,[90520],['Susan Oliver'],297786
Earthbound,1,[2782],['Ian Wolfe'],297870
Public Deb No. 1,1,[3339],['Elisha Cook Jr.'],298327
I Am Santa Claus,1,[5695],['Sid Haig'],298445
The Summer Children,1,[16019],['Valora Noland'],298534
Exorcism,1,[16052],['Jack Donner'],298547
Song of India,1,[16004],['Anthony Caruso'],299075
Anatomy of Deception,1,[16052],['Jack Donner'],301297
Demon Haunt,1,[15983],['Beverly Washburn'],301655
The Avenger,1,[8496],['Paul Fix'],305597
"Wife, Doctor and Nurse",1,[3339],['Elisha Cook Jr.'],297403
Dragonfight,1,[16119],['Charles Napier'],305972
Dark Delusion,1,[16103],['Keye Luke'],308486
Trailer for a Remake of Gore Vidal's Caligula,1,[16021],['Barbara Bouchet'],308783
My Last Love,1,[15375],['Janet MacLachlan'],309570
The Church,1,[15661],['Clint Howard'],309885
News at Eleven,1,[15746],['Barbara Babcock'],310425
Verna: USO Girl,1,[9805],['Sally Kellerman'],310869
Improper Channels,1,[16131],['Mariette Hartley'],311007
Perché non facciamo l' amore,1,[16021],['Barbara Bouchet'],311129
The Confession,1,[16074],['Michael Ansara'],313321
Kiss Her Goodbye,1,[153458],['Gene Lyons'],314030
Cinco fueron escogidos,1,[1793],['Ricardo Montalban'],297506
The Goldbergs,1,[15744],['David Opatoshu'],297138
Man Crazy,1,[15644],['Karen Steele'],337932
La svergognata,1,[16021],['Barbara Bouchet'],293172
Kidnapped,1,[16119],['Charles Napier'],291580
Soldier's Fortune,1,[16119],['Charles Napier'],291691
Something for the Birds,1,[2782],['Ian Wolfe'],291834
Under the Gun,1,[16070],['Bill Zuckert'],291908
Caught,1,[15753],['Jill Ireland'],292062
Fort Courageous,1,[100799],['George Sawaya'],292190
Joker's Wild,1,[291],['Frank Gorshin'],292209
The Phantom Stagecoach,1,[10161],['Richard Webb'],292294
Non commettere atti impuri,1,[16021],['Barbara Bouchet'],292613
Tonight at 8.30,1,[13637],['Joan Collins'],292628
The White Angel,1,[2782],['Ian Wolfe'],292633
The Nativity,1,[2021],['Jane Wyatt'],293380
Ambition,1,[15954],['Celeste Yarnall'],296878
The Survival of Dana,1,[15993],['Michael Pataki'],293506
Forza 'G',1,[16021],['Barbara Bouchet'],293962
Valeria dentro e fuori,1,[16021],['Barbara Bouchet'],294085
House of the Witchdoctor,1,[52611],['Dyanne Thorne'],294334
Bone Tomahawk,1,[5695],['Sid Haig'],294963
One More Tomorrow,1,[24826],['John Abbott'],295335
The Second Greatest Sex,1,[15953],['Keith Andes'],295409
Confessions of a Hitman,1,[12295],['Perry Lopez'],295683
Trim,1,[15993],['Michael Pataki'],295902
Treasure Island,1,[291],['Frank Gorshin'],295971
Liquirizia,1,[16021],['Barbara Bouchet'],296387
The Clue of the New Pin,1,[44687],['Katherine Woodville'],314968
Rattled,1,[15661],['Clint Howard'],315306
The Last Electric Knight,1,[16103],['Keye Luke'],315616
After the Ball,1,[16106],['David Hurst'],333243
Gigantis the Fire Monster,1,[16103],['Keye Luke'],329237
Dim'at Ha'Nehamah Ha'Gedolah,1,[135066],['Abraham Sofaer'],329464
Embassy,1,[15655],['Kim Darby'],329534
It Rained All Night the Day I Left,1,[9805],['Sally Kellerman'],330045
Men Without Names,1,[8496],['Paul Fix'],330528
Relentless,1,[15659],['Marianna Hill'],331079
According to Mrs. Hoyle,1,[16004],['Anthony Caruso'],331993
The Judge Steps Out,1,[2782],['Ian Wolfe'],332079
