Movie,count,guest_ids,guest_names,movie_id
The Devil at 4 O'Clock,2,"[96284, 174624]","['Alexander Scourby', 'Bernie Hamilton']",31916
How to Murder Your Wife,2,"[3461, 85409]","['Jack Albertson', 'Max Showalter']",26685
Celebrity,2,"[4307, 6577]","['Claude Akins', 'James Whitmore']",358143
Dust Be My Destiny,2,"[1239954, 34448]","[""Pat O'Malley"", 'Dick Wessel']",26589
Henry Aldrich Swings It,2,"[96722, 120052]","['Byron Foulger', 'Jimmy Lydon']",337336
Breakout,2,"[4960, 3087]","['Charles Bronson', 'Robert Duvall']",31671
It's a Great Feeling,2,"[105571, 2672]","['Jacqueline deWit', 'Jack Carson']",32552
The Bad and the Beautiful,2,"[18870, 6805]","['Ned Glass', 'Dabbs Greer']",32499
Thoroughly Modern Millie,2,"[153537, 153537]","['Herbie Faye', 'Herbie Faye']",32489
Granny Get Your Gun,2,"[31702, 136895]","['Hardie Albright', 'Clem Bevans']",333572
Città violenta,2,"[4960, 10169]","['Charles Bronson', 'Telly Savalas']",31672
Babe: Pig in the City,2,"[32384, 1937]","['Eddie Barth', 'Mickey Rooney']",9447
4D Man,2,"[101898, 16035]","['Edgar Stehli', 'Robert Lansing']",26854
The Magic Sword,2,"[47504, 16086]","['Estelle Winwood', 'Liam Sullivan']",26643
A Bug's Life,2,"[7505, 123037]","['Roddy McDowall', 'Jonathan Harris']",9487
Valley of Mystery,2,"[89043, 1749]","['Lois Nettleton', 'Leonard Nimoy']",398850
Nobody Lives Forever,2,"[3262, 9110]","['James Flavin', 'Richard Erdman']",26657
The Houston Story,2,"[96498, 82747]","['Jeanne Cooper', 'John Zaremba']",26829
The Right Stuff,2,"[82863, 5047]","['John Dehner', 'Veronica Cartwright']",9549
Abbott and Costello Meet the Mummy,2,"[94296, 80206]","['Richard Karlan', 'Richard Deacon']",26661
Frontier Badmen,2,"[18646, 14966]","['Thomas Gomez', 'Andy Devine']",358044
Junior G-Men of the Air,2,"[34609, 1263061]","['Paul Bryar', 'William Benedict']",399141
Rosie: The Rosemary Clooney Story,2,"[34597, 105732]","['Kevin McCarthy', 'Edson Stroll']",358162
The Palm Beach Story,2,"[33007, 21510]","['Robert Warwick', 'William Demarest']",32255
Missing Children: A Mother's Story,2,"[19111, 1228178]","['John Anderson', 'Conlan Carter']",358160
Raid on Entebbe,2,"[5251, 4960]","['Jack Warden', 'Charles Bronson']",31690
Spoilers of the Forest,2,"[67289, 30512]","['Eleanor Audley', 'Edgar Buchanan']",337205
The Narrow Margin,2,"[7074, 33178]","['Peter Brocco', 'George Chandler']",31713
Libeled Lady,2,"[33178, 1263061]","['George Chandler', 'William Benedict']",31773
Hawaii,2,"[115460, 14884]","['Malcolm Atterbury', 'Michael Constantine']",14689
The Westerner,2,"[110204, 13578]","['Trevor Bardette', 'Dana Andrews']",14710
The Man They Could Not Hang,2,"[96722, 22091]","['Byron Foulger', 'Robert Sterling']",26925
North to Alaska,2,"[1947, 80206]","['Stanley Adams', 'Richard Deacon']",6523
Murder by Death,2,"[47504, 2314]","['Estelle Winwood', 'Peter Falk']",6037
I'll Take Manhattan,2,"[6839, 1216876]","['Fritz Weaver', 'Barbara Barrie']",357399
Pinocchio,2,"[82779, 5563]","['Vito Scotti', 'James Coburn']",423030
Being There,2,"[5251, 5403]","['Jack Warden', 'Richard Basehart']",10322
Poison Pen,2,"[7505, 15387]","['Roddy McDowall', 'Wilfrid Hyde-White']",338310
My First Love,2,"[12309, 1216876]","['Anne Francis', 'Barbara Barrie']",401896
Blue Thunder,2,"[8255, 51348]","['Warren Oates', 'David Sheiner']",6341
Hannie Caulder,2,"[4965, 8260]","['Jack Elam', 'Strother Martin']",31283
Black Diamonds,2,"[14966, 8496]","['Andy Devine', 'Paul Fix']",423090
Purity Squad,2,"[97145, 96722]","['Paul Langton', 'Byron Foulger']",361541
Santa Claus is Comin' to Town,2,"[4966, 1937]","['Keenan Wynn', 'Mickey Rooney']",13400
It! The Terror from Beyond Space,2,"[97145, 6805]","['Paul Langton', 'Dabbs Greer']",27179
Designing Woman,2,"[2646, 93664]","['Edward Platt', 'Jesse White']",33668
Rope of Sand,2,"[132701, 40623]","['David Thursby', 'Hayden Rorke']",15481
Chill Factor,2,"[10662, 83434]","['Patrick Macnee', 'Gary Crosby']",361329
Nothing But Trouble,2,"[93624, 87519]","['Ray Teal', 'Connie Gilchrist']",25600
The Wonderful Country,2,"[10608, 50762]","['Gary Merrill', 'Mike Kellin']",6610
There Was a Crooked Man...,2,"[16523, 8255]","['Burgess Meredith', 'Warren Oates']",27172
Rikki-Tikki-Tavi,2,"[90298, 15098]","['Lennie Weinrib', 'June Foray']",13415
The Hound of the Baskervilles,2,"[8516, 132701]","['John Carradine', 'David Thursby']",27118
My Teenage Daughter,2,"[53817, 15387]","['Kenneth Haigh', 'Wilfrid Hyde-White']",338037
Larceny,2,"[64212, 2101]","['Dan Duryea', 'Percy Helton']",25689
To the Victor,2,"[34609, 97257]","['Paul Bryar', 'Marjorie Bennett']",357715
Two-Minute Warning,2,"[1936, 5250]","['Martin Balsam', 'Jack Klugman']",6883
The Jolson Story,2,"[34405, 21510]","['Ludwig Donath', 'William Demarest']",31206
Moby Dick,2,"[91971, 5403]","['Friedrich von Ledebur', 'Richard Basehart']",10339
Police Story: Confessions of a Lady Cop,2,"[18709, 41252]","['Ron Masak', 'Pat Crowley']",360610
Steve McQueen: The Essence of Cool,2,"[2641, 14062]","['Martin Landau', 'Don Gordon']",33737
Flashing Spikes,2,"[5251, 30512]","['Jack Warden', 'Edgar Buchanan']",363000
The Rawhide Trail,2,"[85944, 9110]","['Rusty Lane', 'Richard Erdman']",362513
Deadfall,2,"[5563, 14884]","['James Coburn', 'Michael Constantine']",33927
City That Never Sleeps,2,"[70985, 111593]","['Gig Young', 'Ron Hagerthy']",33924
The Great Gambini,2,"[144370, 21510]","[""Anne O'Neal"", 'William Demarest']",362474
Funny Face,2,"[10929, 145861]","['Ruta Lee', 'Suzy Parker']",13320
The Best of Sex and Violence,2,"[8516, 45115]","['John Carradine', 'Edy Williams']",5768
Tough as They Come,2,"[96701, 3262]","['John Eldredge', 'James Flavin']",442446
Song of the Eagle,2,"[3163, 14966]","['George E. Stone', 'Andy Devine']",391659
Slim Carter,2,"[95563, 85362]","['Walter Reed', 'Margaret Field']",328918
死亡遊戲,2,"[70985, 29313]","['Gig Young', 'Dean Jagger']",13333
Tom and Jerry,2,"[29579, 16764]","['Charles Lane', 'Charles Herbert']",357130
Follow Me Quietly,2,"[12356, 30115]","['Douglas Spencer', 'Frank Ferguson']",31167
Pressure Point,2,"[2314, 12159]","['Peter Falk', 'Howard Caine']",33735
The Reluctant Dragon,2,"[8516, 123892]","['John Carradine', 'Alan Sues']",328933
Vigilante Terror,2,"[41756, 6462]","['Robert Bray', 'Denver Pyle']",442206
Without Warning!,2,"[2651, 2645]","['Edward Binns', 'Adam Williams']",25494
Kojak: The Price of Justice,2,"[3798, 10169]","['Pat Hingle', 'Telly Savalas']",357391
Strange Triangle,2,"[82676, 19400]","['Shepperd Strudwick', 'Roy Roberts']",25498
The Boogens,2,"[15721, 15693]","['Jon Lormer', 'John Crawford']",33721
Shadow House,2,"[8516, 5247]","['John Carradine', 'John Fiedler']",328963
The Great Escape,2,"[4960, 5563]","['Charles Bronson', 'James Coburn']",5925
Deception,2,"[40208, 9110]","['Patricia Barry', 'Richard Erdman']",25502
Junior Bonner,2,"[46617, 6463]","['Ida Lupino', 'Dub Taylor']",5927
Prescription: Murder,2,"[2314, 8499]","['Peter Falk', 'William Windom']",360626
The Unearthly,2,"[151511, 8516]","['Arthur Batanides', 'John Carradine']",31393
The Roundup,2,"[14452, 34748]","['Jerome Cowan', 'Douglass Dumbrille']",359008
Bigger Than Life,2,"[85944, 106506]","['Rusty Lane', 'Robert F. Simon']",26036
Fort Savage Raiders,2,"[82863, 110204]","['John Dehner', 'Trevor Bardette']",437137
The Word,2,"[20604, 6577]","['Janice Rule', 'James Whitmore']",359082
Requiem for a Heavyweight,2,"[5833, 4966]","['Ed Wynn', 'Keenan Wynn']",330136
I Married a Witch,2,"[33007, 30228]","['Robert Warwick', 'Cecil Kellaway']",25970
The Great Muppet Caper,2,"[5251, 2314]","['Jack Warden', 'Peter Falk']",14900
Riding West,2,"[95274, 50971]","['Clancy Cooper', 'Arthur Hunnicutt']",330439
The Fall of the House of Usher,2,"[2641, 170804]","['Martin Landau', 'Peggy Stewart']",337889
Don't Be Afraid of the Dark,2,"[94550, 21510]","['Jim Hutton', 'William Demarest']",26015
Odds Against Tomorrow,2,"[32894, 96733]","['Lew Gallo', 'Kim Hamilton']",26983
It Started with Eve,2,"[7125, 96701]","['Robert Cummings', 'John Eldredge']",33112
Cast a Giant Shadow,2,"[55821, 8493]","['Luther Adler', 'Ruth White']",8737
Men Without Names,2,"[29313, 8496]","['Dean Jagger', 'Paul Fix']",330528
A Blueprint for Murder,2,"[108289, 10608]","['Barney Phillips', 'Gary Merrill']",31560
Star Trek: The Captain's Summit,2,"[1748, 1749]","['William Shatner', 'Leonard Nimoy']",26965
The Island of Dr. Moreau,2,"[69934, 5403]","['Nick Cravat', 'Richard Basehart']",26932
Roar of the Press,2,"[96722, 8496]","['Byron Foulger', 'Paul Fix']",426983
Escape to Witch Mountain,2,"[33178, 6462]","['George Chandler', 'Denver Pyle']",14821
Raw Deal,2,"[94779, 1215925]","['Curt Conway', 'Marsha Hunt']",26167
The Arizona Ranger,2,"[99754, 41756]","['William Phipps', 'Robert Bray']",359031
Coogan's Bluff,2,"[97257, 5950]","['Marjorie Bennett', 'Seymour Cassel']",26170
Mannequin,2,"[3262, 8496]","['James Flavin', 'Paul Fix']",33025
Mr. Majestyk,2,"[94777, 4960]","['Frank Maxwell', 'Charles Bronson']",26173
The Big Store,2,"[29579, 34748]","['Charles Lane', 'Douglass Dumbrille']",26182
The Liquidator,2,"[8229, 15387]","['Rod Taylor', 'Wilfrid Hyde-White']",26199
Mind Meld: Secrets Behind the Voyage of a Lifetime,2,"[1748, 1749]","['William Shatner', 'Leonard Nimoy']",25926
Between Us Girls,2,"[7125, 14966]","['Robert Cummings', 'Andy Devine']",400563
Shadow on the Land,2,"[20604, 55278]","['Janice Rule', 'Jackie Cooper']",338028
The Pagemaster,2,"[1749, 9110]","['Leonard Nimoy', 'Richard Erdman']",15139
Poor Devil,2,"[2652, 5250]","['Ken Lynch', 'Jack Klugman']",338016
When You're Smiling,2,"[14452, 93624]","['Jerome Cowan', 'Ray Teal']",437974
Invasion of the Bee Girls,2,"[14834, 10541]","['Cliff Osmond', 'Wright King']",27084
McLintock!,2,"[8260, 30512]","['Strother Martin', 'Edgar Buchanan']",15263
Cry Danger,2,"[3343, 9110]","['Jay Adler', 'Richard Erdman']",25726
The Aristocrats,2,"[7167, 10403]","['Don Rickles', 'Shelley Berman']",15258
Good News,2,"[120052, 87519]","['Jimmy Lydon', 'Connie Gilchrist']",31513
Sixteen Candles,2,"[29719, 85409]","['Edward Andrews', 'Max Showalter']",15144
Abbott and Costello in the Foreign Legion,2,"[106102, 34748]","['Henry Corden', 'Douglass Dumbrille']",33474
Too Many Thieves,2,"[3160, 2314]","['Nehemiah Persoff', 'Peter Falk']",329008
Burnt Offerings,2,"[16523, 6463]","['Burgess Meredith', 'Dub Taylor']",13549
The Sound of Music,2,"[71781, 29283]","['Ben Wright', 'Richard Haydn']",15121
The Pirate,2,"[18643, 14884]","['James Franciscus', 'Michael Constantine']",337903
Victory,2,"[14452, 99461]","['Jerome Cowan', 'Cedric Hardwicke']",359661
The Changeling,2,"[12657, 101851]","['Jean Marsh', 'Barry Morse']",13550
Montana Territory,2,"[98503, 4965]","['Hugh Sanders', 'Jack Elam']",357875
Man Crazy,2,"[103716, 9112]","['Christine White', 'Neville Brand']",337932
Fear and Desire,2,"[47773, 19217]","['Paul Mazursky', 'Frank Silvera']",10165
Charlie Chan at Treasure Island,2,"[110204, 34748]","['Trevor Bardette', 'Douglass Dumbrille']",33388
The Taking of Pelham One Two Three,2,"[1936, 14542]","['Martin Balsam', 'James Broderick']",8333
Charlie Chan at the Race Track,2,"[3262, 8496]","['James Flavin', 'Paul Fix']",33387
The Storyteller,2,"[1936, 13259]","['Martin Balsam', 'James Daly']",359215
The Nun's Story,2,"[29313, 8493]","['Dean Jagger', 'Ruth White']",27029
The Valachi Papers,2,"[4960, 9872]","['Charles Bronson', 'Joseph Wiseman']",33357
The Undercover Man,2,"[40208, 6577]","['Patricia Barry', 'James Whitmore']",23189
Rio,2,"[34609, 7125]","['Paul Bryar', 'Robert Cummings']",27638
The Lady Eve,2,"[33007, 21510]","['Robert Warwick', 'William Demarest']",3086
Kansas Territory,2,"[138091, 170804]","['House Peters Jr.', 'Peggy Stewart']",405752
I Love You Again,2,"[5737, 93624]","['Raymond Bailey', 'Ray Teal']",20643
The X Files,2,"[2641, 2081]","['Martin Landau', 'George Murdock']",846
Hot Rods to Hell,2,"[153486, 13578]","['Paul Genge', 'Dana Andrews']",40485
Dead Reckoning,2,"[33178, 93624]","['George Chandler', 'Ray Teal']",20663
Pickup on 101,2,"[33178, 3461]","['George Chandler', 'Jack Albertson']",40473
Hellinger's Law,2,"[8229, 10169]","['Rod Taylor', 'Telly Savalas']",468918
Toy Story 2,2,"[123037, 7167]","['Jonathan Harris', 'Don Rickles']",863
One More Tomorrow,2,"[2672, 1263061]","['Jack Carson', 'William Benedict']",295335
The Man Who Wouldn't Talk,2,"[1239954, 33178]","[""Pat O'Malley"", 'George Chandler']",352537
The Natural,2,"[4135, 3087]","['Robert Redford', 'Robert Duvall']",11393
Rudolph and Frosty's Christmas in July,2,"[1937, 123892]","['Mickey Rooney', 'Alan Sues']",40246
Bells of San Angelo,2,"[1213238, 14966]","['Hank Patterson', 'Andy Devine']",18806
Duel,2,"[12422, 40186]","['Dennis Weaver', 'Jacqueline Scott']",839
I Love A Mystery,2,"[46617, 726]","['Ida Lupino', 'Jack Weston']",468333
Bringing Up Baby,2,"[2672, 1263061]","['Jack Carson', 'William Benedict']",900
The Spirit of St. Louis,2,"[8608, 129994]","['Murray Hamilton', 'Patricia Smith']",18776
The Beast Within,2,"[14062, 1107]","['Don Gordon', 'R.G. Armstrong']",40219
Demon Seed,2,"[6839, 82750]","['Fritz Weaver', 'Larry J. Blake']",18775
The Unknown,2,"[7303, 99461]","['Vera Miles', 'Cedric Hardwicke']",295900
The Bank Dick,2,"[1239954, 132701]","[""Pat O'Malley"", 'David Thursby']",911
It Takes All Kinds,2,"[7303, 16035]","['Vera Miles', 'Robert Lansing']",467883
The Secret Life of Walter Mitty,2,"[106102, 103503]","['Henry Corden', 'Milton Parsons']",40092
"The Long, Hot Summer",2,"[96722, 22602]","['Byron Foulger', ""J. Pat O'Malley""]",40085
Young April,2,"[24820, 24820]","['Joseph Schildkraut', 'Joseph Schildkraut']",467814
Naughty Baby,2,"[3163, 14966]","['George E. Stone', 'Andy Devine']",470304
Government Agents vs Phantom Legion,2,"[95563, 115550]","['Walter Reed', 'John Pickard']",40530
Flying Feet,2,"[90298, 15098]","['Lennie Weinrib', 'June Foray']",378973
Flame of Barbary Coast,2,"[24820, 8496]","['Joseph Schildkraut', 'Paul Fix']",40716
42nd Street,2,"[78896, 78896]","['Elizabeth Allen', 'Elizabeth Allen']",473572
The Underworld Story,2,"[64212, 18870]","['Dan Duryea', 'Ned Glass']",40858
Norma Rae,2,"[30610, 3798]","['Barbara Baxley', 'Pat Hingle']",40842
The Yellow Haired Kid,2,"[99754, 14966]","['William Phipps', 'Andy Devine']",347706
The Naked City,2,"[2097, 44846]","['Ted de Corsia', 'Howard Duff']",20482
Chip Off the Old Block,2,"[34419, 31844]","['Ernest Truex', 'Ann Blyth']",293723
Dreyfus,2,"[135066, 99461]","['Abraham Sofaer', 'Cedric Hardwicke']",473057
Tucker: The Man and His Dream,2,"[2641, 923]","['Martin Landau', 'Dean Stockwell']",28176
The Horsemasters: Follow Your Heart,2,"[12657, 12657]","['Jean Marsh', 'Jean Marsh']",472554
Wicked Woman,2,"[2101, 30115]","['Percy Helton', 'Frank Ferguson']",40744
Desperadoes of Dodge City,2,"[99754, 138091]","['William Phipps', 'House Peters Jr.']",294130
Gone with the Wind,2,"[105759, 110204]","['Guy Wilkerson', 'Trevor Bardette']",770
The Sea Chase,2,"[4307, 8496]","['Claude Akins', 'Paul Fix']",40578
Seconds,2,"[8608, 26148]","['Murray Hamilton', 'Dodie Heath']",20620
Bring Me the Head of Alfredo Garcia,2,"[70985, 8255]","['Gig Young', 'Warren Oates']",11942
Operation Pacific,2,"[14573, 3262]","['Martin Milner', 'James Flavin']",40683
Grave of the Vampire,2,"[3343, 15993]","['Jay Adler', 'Michael Pataki']",28160
The Secret of Convict Lake,2,"[7520, 93624]","['Jeanette Nolan', 'Ray Teal']",40642
Dark Command,2,"[932308, 110204]","['Ferris Taylor', 'Trevor Bardette']",40639
Blue Velvet,2,"[923, 2778]","['Dean Stockwell', 'Dennis Hopper']",793
The Defiant Ones,2,"[4307, 6609]","['Claude Akins', 'Theodore Bikel']",11414
Skin Game,2,"[22602, 5732]","[""J. Pat O'Malley"", 'Henry Jones']",20628
Chinatown,2,"[78937, 19400]","['Joe Mantell', 'Roy Roberts']",829
White Lies,2,"[111581, 21510]","['Irene Hervey', 'William Demarest']",470312
The Manitou,2,"[16523, 7520]","['Burgess Meredith', 'Jeanette Nolan']",40060
Elvis,2,"[123720, 3798]","['Bing Russell', 'Pat Hingle']",40047
Under California Stars,2,"[138091, 14966]","['House Peters Jr.', 'Andy Devine']",18648
Firebrands Of Arizona,2,"[170804, 89938]","['Peggy Stewart', 'Earle Hodgins']",346552
Caddyshack,2,"[71146, 12692]","['Ted Knight', 'Albert Salmi']",11977
Frankie and Johnny,2,"[83457, 40381]","['Donna Douglas', 'Joyce Jameson']",18691
Stagecoach,2,"[4966, 7125]","['Keenan Wynn', 'Robert Cummings']",39287
Magician: The Astonishing Life and Work of Orson Welles,2,"[47773, 2226]","['Paul Mazursky', 'Sydney Pollack']",298664
Batman vs. Two-Face,2,"[1748, 15973]","['William Shatner', 'Julie Newmar']",464882
The Golden Horde,2,"[14564, 31844]","['George Macready', 'Ann Blyth']",376634
Out of the Blue,2,"[14062, 2778]","['Don Gordon', 'Dennis Hopper']",39269
Meet the Wildcat,2,"[14452, 24820]","['Jerome Cowan', 'Joseph Schildkraut']",298759
Man's Favorite Sport?,2,"[9866, 1943]","['James Westerfield', 'John McGiver']",39231
The Words That Built America,2,"[4135, 3087]","['Robert Redford', 'Robert Duvall']",464655
Spinout,2,"[30228, 83433]","['Cecil Kellaway', 'Shelley Fabares']",18690
The Facts of Life,2,"[106506, 2644]","['Robert F. Simon', 'Philip Ober']",39219
The Oklahoma Kid,2,"[110204, 136895]","['Trevor Bardette', 'Clem Bevans']",39459
Desert Hell,2,"[16126, 136112]","['Phillip Pine', 'Duane Grey']",464294
Girl Happy,2,"[83433, 83434]","['Shelley Fabares', 'Gary Crosby']",18682
Sword of the Avenger,2,"[30514, 110204]","['Leonard Strong', 'Trevor Bardette']",376525
Gun Crazy,2,"[110204, 144370]","['Trevor Bardette', ""Anne O'Neal""]",18671
Soylent Green,2,"[88906, 15942]","['Cyril Delevanti', 'Celia Lovsky']",12101
Journey Into Fear,2,"[11027, 11025]","['Everett Sloane', 'Agnes Moorehead']",21366
Chuka,2,"[8229, 6577]","['Rod Taylor', 'James Whitmore']",39110
Pillars of the Sky,2,"[18391, 83149]","['Lee Marvin', 'Willis Bouchey']",39109
The Steel Lady,2,"[82863, 9110]","['John Dehner', 'Richard Erdman']",21377
"They Shoot Horses, Don't They?",2,"[70985, 16765]","['Gig Young', 'Madge Kennedy']",28145
My Favorite Brunette,2,"[14508, 93624]","['John Hoyt', 'Ray Teal']",18649
Leave Yesterday Behind,2,"[1935, 89040]","['Buddy Ebsen', 'Ed Nelson']",377090
Man Trouble,2,"[47773, 5047]","['Paul Mazursky', 'Veronica Cartwright']",39472
Comedy Central Roast of William Shatner,2,"[1748, 1752]","['William Shatner', 'George Takei']",296194
The Undead,2,"[87752, 102787]","['Dorothy Neumann', 'Richard Devon']",29071
Hawks and Doves,2,"[90298, 15098]","['Lennie Weinrib', 'June Foray']",378971
Naked Paradise,2,"[102746, 83987]","['Leslie Bradley', 'Beverly Garland']",29059
Diary of a Madman,2,"[15998, 2782]","['Joseph Ruskin', 'Ian Wolfe']",29060
Three Days of the Condor,2,"[19153, 4135]","['Cliff Robertson', 'Robert Redford']",11963
Chinatown Squad,2,"[3262, 14966]","['James Flavin', 'Andy Devine']",297048
Adventures in Silverado,2,"[110204, 30512]","['Trevor Bardette', 'Edgar Buchanan']",297119
The Goldbergs,2,"[98796, 15744]","['Frank Sutton', 'David Opatoshu']",297138
Sands of Iwo Jima,2,"[14573, 34448]","['Martin Milner', 'Dick Wessel']",18712
The True Story of Lynn Stuart,2,"[16125, 19111]","['Barry Atwater', 'John Anderson']",346932
Picnic,2,"[5737, 19153]","['Raymond Bailey', 'Cliff Robertson']",39940
Atlas,2,"[4968, 1007561]","['Frank Wolff', 'Michael Forest']",29066
Till the Clouds Roll By,2,"[97145, 93624]","['Paul Langton', 'Ray Teal']",18700
The Red-Light Sting,2,"[14833, 14833]","['Harold Gould', 'Harold Gould']",297670
A Stranger Is Watching,2,"[99725, 30610]","['Read Morgan', 'Barbara Baxley']",21158
Hitch Hike to Hell,2,"[12355, 117771]","['Russell Johnson', 'John Harmon']",29073
The Manchurian Candidate,2,"[14732, 1943]","['James Gregory', 'John McGiver']",982
Vibes,2,"[1214019, 2314]","['Joseph V. Perry', 'Peter Falk']",21185
Ice Palace,2,"[139613, 1752]","['Sheridan Comerate', 'George Takei']",39581
Dirty Harry,2,"[95564, 14786]","['John Larch', 'John Mitchum']",984
